,es_respuesta,fecha,likes,nota_id,respuestas,texto,url,usuario,autor,seccion,titulo,severe_toxicity,toxicity,caracteres,caracteresSE
30147,False,14:04 07/10/2018,3.0,413,0.0,Esta nota la gatilla massakkote?,https://www.lanacion.com.ar/2179397-para-massa-pelea-macri-carrio-se-esta,unode2,,Política,"Para Massa, la interna entre Macri y Carrió ""se está transformando en un gran papelón""",,,32,28
30149,False,13:58 07/10/2018,2.0,413,0.0,"cuantos comentarios me borraron hoy ,parece q la nacion quiere q vuelvan los montos !!?",https://www.lanacion.com.ar/2179397-para-massa-pelea-macri-carrio-se-esta,crivero27,,Política,"Para Massa, la interna entre Macri y Carrió ""se está transformando en un gran papelón""",,,87,73
30150,False,13:58 07/10/2018,2.0,413,0.0,Esta es una nota paga?,https://www.lanacion.com.ar/2179397-para-massa-pelea-macri-carrio-se-esta,romi55,,Política,"Para Massa, la interna entre Macri y Carrió ""se está transformando en un gran papelón""",,,22,18
30225,False,12:46 07/10/2018,7.0,413,0.0,"@ QUIQUE LA NACION ,TE PAGA MASSA ,TIENEN RAZON LOS ANTERIORES FORISTAS, PERSONJE DESAGRADABLE.
FUE JEFE GABINETE DE CRISTINA ,NO HABRA VISTO NINGUN BOLSO ??",https://www.lanacion.com.ar/2179397-para-massa-pelea-macri-carrio-se-esta,crivero27,,Política,"Para Massa, la interna entre Macri y Carrió ""se está transformando en un gran papelón""",,,160,137
30273,False,17:13 07/10/2018,8.0,414,0.0,"Si me permite LN,pobrísima la nota...La brevedad de los discursos presidenciales se agradece durante,al menos,un decenio.El supuesto furcio no es tal.Si lo fue le quedó impecable.Y finalmente,quien juzga errores debe ser modélico.No es el caso de LN.",https://www.lanacion.com.ar/2179390-la-aparicion-macri-apertura-juegos-olimpicos-juventud,zonda7,,Política,La presencia de Macri en la apertura de los Juegos Olímpicos de la Juventud: un discurso breve y con un furcio,,,250,214
30288,False,16:07 07/10/2018,8.0,414,3.0,"Oigan,los de La Nacion..Uds se la pasan cometiendo errores HORRIBLES y deberian dar el ejemplo por ser un medio publico de comunicacion-Si quieren, les doy a sus periodistas unas clases de Redacción,Reglas de Ortografia y Gramatica.",https://www.lanacion.com.ar/2179390-la-aparicion-macri-apertura-juegos-olimpicos-juventud,pato_logico,,Política,La presencia de Macri en la apertura de los Juegos Olímpicos de la Juventud: un discurso breve y con un furcio,,,232,197
30299,False,14:51 07/10/2018,6.0,414,2.0,"En realidad MM no dijo “Vivamos el futuro”, dijo: “VIVIAMOS EL FUTURO”! Señores de LN por favor la información que sea la correcta!",https://www.lanacion.com.ar/2179390-la-aparicion-macri-apertura-juegos-olimpicos-juventud,jujoiluma,,Política,La presencia de Macri en la apertura de los Juegos Olímpicos de la Juventud: un discurso breve y con un furcio,,,131,109
30338,False,12:38 07/10/2018,,414,0.0,que pasa la nacion q no publican mis comentarios  ???,https://www.lanacion.com.ar/2179390-la-aparicion-macri-apertura-juegos-olimpicos-juventud,crivero27,,Política,La presencia de Macri en la apertura de los Juegos Olímpicos de la Juventud: un discurso breve y con un furcio,,,53,43
30625,False,00:37 09/10/2018,,427,5.0,Tuve que volver para compartir esta nota. https://www.perfil.com/noticias/internacional/opositor-acusado-de-intentar-asesinar-a-maduro-se-habria-suicidado-en-la-carcel.phtml,https://www.lanacion.com.ar/2179728-iguacel,merc1708,Sofía Diamante,Economía,La boleta de gas tendrá un aumento adicional de $90 por mes por la suba del dólar,,,173,166
30674,True,00:29 09/10/2018,1.0,427,0.0,@fgomez12 Fantino es una imitación de periodista,https://www.lanacion.com.ar/2179728-iguacel,tmcdonnell,Sofía Diamante,Economía,La boleta de gas tendrá un aumento adicional de $90 por mes por la suba del dólar,,,48,42
31340,False,17:09 08/10/2018,2.0,435,2.0,"No hay ninguna polemica, y no es el unico pais que defiende la familia tradicional (la que sigue la ley natural...). Lo que la izquierda, el progresismo bobo y este diario no digieren es que la mayoria de la gente piensa como los bulgaros, por eso no hay que permitir que se expresen, no sea cosa que se demorone lo que el lobby lgtbetc construyo con tanto dinero y compra de voluntades.
Y el llamado al ""boicot"" fue una habil jugada, al ver que no habia mayor interes en ir a votar en el referendum. ",https://www.lanacion.com.ar/2179671-rumania-referendum-matrimonio-igualitario-gay-constitucion-prohibicion,sil2012,,El Mundo,Rumania: polémica por un referéndum que quiere prohibir el matrimonio igualitario,,,504,410
31345,False,16:36 08/10/2018,3.0,435,9.0,"Muy bien RUMANIA 👍✌, por el contrario LN 👎👎👎siempre alineada con el lobby p v t 0.",https://www.lanacion.com.ar/2179671-rumania-referendum-matrimonio-igualitario-gay-constitucion-prohibicion,bigrichard00,,El Mundo,Rumania: polémica por un referéndum que quiere prohibir el matrimonio igualitario,,,82,66
31408,False,21:51 08/10/2018,,442,1.0,No entiendo el sentido de esta nota,https://www.lanacion.com.ar/2179742-el-juez-canicoba-permisos-manejar-autos-alta,tomasbocha,Iván Ruiz,Política,"El juez Canicoba, con permisos para manejar autos de alta gama a nombre de familiares y un empresario",,,35,29
32725,False,23:03 09/10/2018,7.0,453,0.0,"A ver LN si luego de las Olimpíadas continúan con las las novedades del trabajo de estos jóvenes ejemplos y no tanta pavadez de Calu Rivero, Fede Bal o la China Suárez, entre tantos otros buenos para nada que no son referentes para nadie.   ",https://www.lanacion.com.ar/2180129-el-llanto-delfina-pignatiello-emotiva-dedicatoria-su,mmatran,Germán Leza,Deportes,"El llanto de Delfina Pignatiello y la emotiva dedicatoria a su abuela, quien falleció la semana pasada",,,241,195
33320,False,23:11 09/10/2018,1.0,471,0.0,La periodista de El Cronista Laura García se lleva mis elogios....,https://www.lanacion.com.ar/2180135-lorenzetti-acuso-rosenkrantz-generar-clima-tension-temor,tmcdonnell,,Política,"Lorenzetti le contestó a Rosenkrantz: habló de ""mediocridad"" y de generar un ""clima de tensión y temor""",,,66,56
33401,True,22:49 09/10/2018,,471,0.0,los esclsvos del sionismo de la nacion te borran en 3...2...1...,https://www.lanacion.com.ar/2180135-lorenzetti-acuso-rosenkrantz-generar-clima-tension-temor,duxnobis78,,Política,"Lorenzetti le contestó a Rosenkrantz: habló de ""mediocridad"" y de generar un ""clima de tensión y temor""",,,64,54
33786,False,21:01 09/10/2018,,471,7.0,"PERO NO LO DIGO YO...LO DICE LA CIDH...SE HAN VIOLADO LOS DD.HH DE MILITARES PRESOS DESDE HACE 10 AÑOS CON PREVENTIVA..QUE LN NO TE INFORME, ES UN PROBLEMA K",https://www.lanacion.com.ar/2180135-lorenzetti-acuso-rosenkrantz-generar-clima-tension-temor,republicaonada,,Política,"Lorenzetti le contestó a Rosenkrantz: habló de ""mediocridad"" y de generar un ""clima de tensión y temor""",,,157,129
33788,True,21:03 09/10/2018,,471,0.0,@AlanBiqqeNotDead @republicaonada QUE LN NO TE INFORME DEL DICTAMEN DE LA CIDH ES UN PROBLEMA DE LN,https://www.lanacion.com.ar/2180135-lorenzetti-acuso-rosenkrantz-generar-clima-tension-temor,republicaonada,,Política,"Lorenzetti le contestó a Rosenkrantz: habló de ""mediocridad"" y de generar un ""clima de tensión y temor""",,,99,83
33934,True,20:32 09/10/2018,2.0,471,2.0,@AgustindeCandia le crees mas al ex abogado del naif clarin?,https://www.lanacion.com.ar/2180135-lorenzetti-acuso-rosenkrantz-generar-clima-tension-temor,altobelli,,Política,"Lorenzetti le contestó a Rosenkrantz: habló de ""mediocridad"" y de generar un ""clima de tensión y temor""",,,60,51
34288,True,20:24 09/10/2018,1.0,472,0.0,d@nesfer24 @JamesJohnJoyce ah perdón ¡...gracias nesfi...si si ercolini y bonadio son esbirros judiciales de magneto...es lo mismo.-,https://www.lanacion.com.ar/2180128-cuadernos-coimas-bonadio-cito-indagatoria-maximo-kirchner,JamesJohnJoyce,,Política,Cuadernos de las coimas: Bonadio citó a indagatoria a Máximo Kirchner por el dinero ilegal en la campaña,,,132,116
34738,True,21:50 09/10/2018,4.0,474,0.0,"en canal 13 pasan el anticipo de una nueva ficcion , donde trabajan Dady Brieva , Fernan Miras , Paola Barrientos y otros actores filok que parece que no tienen problema de aparecer en un canal de la corpo y Magnetto.",https://www.lanacion.com.ar/2180061-guillermo-moreno-roberto-navarro-sos-idiota-util,martha_de_lio,,Política,"Guillermo Moreno, contra Roberto Navarro: ""Sos un idiota útil""",,,217,177
35036,False,18:22 09/10/2018,4.0,474,0.0,"Hasta Navarro, periodista económico mas cercano al kirchnerismo, decía en todos sus programas que el Indec mentía",https://www.lanacion.com.ar/2180061-guillermo-moreno-roberto-navarro-sos-idiota-util,LeonSKennedy,,Política,"Guillermo Moreno, contra Roberto Navarro: ""Sos un idiota útil""",,,113,97
35109,False,19:37 09/10/2018,,475,6.0,"Ademas de discutir la inconstitucionalidad del aumento deberia crearse una comision que controle la explotacion efectiva del yacimiento de Vaca Muerta, porque hasta ahora solo se ve un video de la secretaria de Energia que afirma que tenemos yacimientos de gas superiores a los de Rusia. La cuestion es que pagamos las tarifas de gas mas altas del mundo en dolares, hacen negocios  las petroleras mientras los asuarios pagan la cuenta.¿El pueblo de la Nacion Argentina tiene realmente soberania sobre esos yacimientos?",https://www.lanacion.com.ar/2180053-la-oposicion-convoca-sesion-anular-aumento-gas,daniel43,Gabriel Sued,Política,La oposición convoca a una sesión para anular el aumento en el gas,,,518,436
35124,True,19:44 09/10/2018,,475,0.0,@ghriva Tomate el trabajo de buscarlo en este diario o en youtube si tanto te importa el tema...,https://www.lanacion.com.ar/2180053-la-oposicion-convoca-sesion-anular-aumento-gas,zernyx,Gabriel Sued,Política,La oposición convoca a una sesión para anular el aumento en el gas,,,96,79
35588,True,17:57 09/10/2018,,475,0.0,"@inodoroeulogia @altobelli a proposito, leete la encuesta qque publico el nada k diario infobae...seentate antes, eso si",https://www.lanacion.com.ar/2180053-la-oposicion-convoca-sesion-anular-aumento-gas,altobelli,Gabriel Sued,Política,La oposición convoca a una sesión para anular el aumento en el gas,,,120,104
35593,True,17:59 09/10/2018,,475,0.0,"@inodoroeulogia @altobelli Claro, infobae es re K",https://www.lanacion.com.ar/2180053-la-oposicion-convoca-sesion-anular-aumento-gas,altobelli,Gabriel Sued,Política,La oposición convoca a una sesión para anular el aumento en el gas,,,49,43
36008,False,16:53 09/10/2018,2.0,475,6.0,"si es verdad, no hagan tanto espamento por 90 o cien pesos.......sale mas caro suscribirse a La Nacion anualmente......todos estan suscriptos, supongo, no es cierto?",https://www.lanacion.com.ar/2180053-la-oposicion-convoca-sesion-anular-aumento-gas,gguasoncito1,Gabriel Sued,Política,La oposición convoca a una sesión para anular el aumento en el gas,,,165,141
36374,False,14:23 12/10/2018,1.0,489,0.0,Publinota descarada,https://www.lanacion.com.ar/2180463-mas-45-millones-tarjetas-debito-podran-ser,paca7612,,Economía,Más de 45 millones de tarjetas de débito podrán ser utilizadas como tarjetas de crédito,,,19,18
36394,False,14:12 12/10/2018,2.0,489,0.0,publinota,https://www.lanacion.com.ar/2180463-mas-45-millones-tarjetas-debito-podran-ser,Iandstrom,,Economía,Más de 45 millones de tarjetas de débito podrán ser utilizadas como tarjetas de crédito,,,9,9
36396,False,14:11 12/10/2018,,489,2.0,"Nota paga de un producto malo y caro. Cualquier alternativa de financiamiento va a ser más segura y con menos interés que Moni.
Tal como mencionan en otros comentarios, Moni te cobra 6% mensual comparado al 4% que ofrecen los bancos. Si compraras algo en 6 cuotas con Moni, te saldria un 12% más caro!!! y en un año un 24% más!!

Preferible estár bancarizado y usar tu tarjeta de débito habitual, y si no tenés dinero en tu cuenta girarás en descubierto que seguramente te salga más barato que esta joda de Moni.",https://www.lanacion.com.ar/2180463-mas-45-millones-tarjetas-debito-podran-ser,chettone,,Economía,Más de 45 millones de tarjetas de débito podrán ser utilizadas como tarjetas de crédito,,,521,430
36447,False,10:41 12/10/2018,,489,0.0,Esta nota es para paparazzi jajajja ahi esta su publico ! Usureros de pobres,https://www.lanacion.com.ar/2180463-mas-45-millones-tarjetas-debito-podran-ser,jdayan4,,Economía,Más de 45 millones de tarjetas de débito podrán ser utilizadas como tarjetas de crédito,,,76,63
36476,False,01:54 11/10/2018,,491,0.0,"Que escribira LN progre champion cuando gane ? Reflotaratan notas bobas de 2016? Como la actualidad de las sesentonas ? Cualquiera !!!! Son 678 de Macri, un asco.",https://www.lanacion.com.ar/2180523-bolsonaro-le-saca-16-puntos-ventaja-haddad,WolfgangAMozart,,El Mundo,Elecciones en Brasil: Bolsonaro le saca 16 puntos de ventaja a Haddad para el ballottage,,,162,135
36524,False,23:14 10/10/2018,4.0,491,2.0,"Como dijo un simple tipo de la calle brasilero a un periodista que lo hinchaba con los del gays, el feminismo y por que votaba a Bolsonaro... eso de lo poco politicamente correcto seguramente lo podra moderar durante su mandato... lo que no se puede evitar es que un progre se robe medio pais. Genial el tipo ",https://www.lanacion.com.ar/2180523-bolsonaro-le-saca-16-puntos-ventaja-haddad,ddanggonza,,El Mundo,Elecciones en Brasil: Bolsonaro le saca 16 puntos de ventaja a Haddad para el ballottage,,,309,252
36542,False,21:47 10/10/2018,6.0,491,0.0,"Donde se van a esconder los periodistas de LN si pierde Haddad otra vez! Haddad y Lula los que tanto apoyaron a los Kirchner...ergo, LN apoya a Cristina....abramos los ojos",https://www.lanacion.com.ar/2180523-bolsonaro-le-saca-16-puntos-ventaja-haddad,mirabeau,,El Mundo,Elecciones en Brasil: Bolsonaro le saca 16 puntos de ventaja a Haddad para el ballottage,,,172,143
37515,False,23:10 10/10/2018,3.0,507,1.0,"Maria O' Donnell LN+: la labor de un buen periodista no es vendernos versiones de internas en la CSJN y de acusaciones de vaciamiento de CIJ, sino de informar a la audiencia si ese vaciamiento realmente ocurrió. Y todo parece indicar que sí hubo vaciamiento de personal, no sé si de partidas. ",https://www.lanacion.com.ar/2180482-en-semana-podrian-dejar-funcionar-17-millones,ChrisMB,Daniel Gallo,Sociedad,Dentro de una semana podrían dejar de funcionar 17 millones de celulares,,,293,241
38523,True,17:21 11/10/2018,1.0,523,2.0,"Absolutamente de acuerdo con vos. Este diario es un vómito de zalamerías y desinformación. Y con todo el respeto a Chile, yo que estuve allá, es un país lamentable y profundamente inculto.",https://www.lanacion.com.ar/2180799-chile-es-mejor-pais-america-latina-capital,lana1528,,El Mundo,"Chile es el mejor país de América Latina en capital humano, según un informe",,,188,157
38931,False,21:43 11/10/2018,3.0,533,0.0,LN cerró comentarios en las notas de Brieva y Bonafino... la catarata de insultos les hace caer el servidor..,https://www.lanacion.com.ar/2180920-procesan-cupula-camioneros-extorsion,cong9533,,Política,Procesan a miembros de la cúpula de Camioneros por extorsión,,,109,91
39036,False,20:26 11/10/2018,2.0,533,0.0,"Por fin alguien se anima a denunciarlos. Es sabido que piden coimas y extorsionan a todas las empresas constructoras Si no les pagaban las coimas, les paraban los camiones lo cual implicaba que les paraban las obras por tiempo indeterminado. Como tener las obras paradas es muy costoso, a los empresarios no les quedaba otra opción que pagar! Extorsión pura!!!!! Ahora ninguna empresa va a querer admitir que pagó coimas, aun cuando no les quedaba otra opción. CORRUPCION, EXTORSION , ROBO, MAFIA..... = MOYANO y el gremio de camioneros Sería bueno que algún periodista investigue esta fuente de corrupción. YA VAN A CAER, TARDE O TEMPRANO. ...",https://www.lanacion.com.ar/2180920-procesan-cupula-camioneros-extorsion,dfj_nacion,,Política,Procesan a miembros de la cúpula de Camioneros por extorsión,,,644,538
39345,False,18:54 11/10/2018,1.0,534,1.0,"No me canso de repetir que ""ESTO"" no es un gobierno, sinó una puesta en escena de Duran Barba, sostenida por LN y Clarín",https://www.lanacion.com.ar/2180846-elisa-carrio-yo-no-pedi-renuncia-garavano,lalonso23,,Política,"Elisa Carrió: ""Yo no pedí la renuncia de Garavano, fue una broma""",,,120,97
39446,False,18:31 11/10/2018,,534,0.0,"NO COMENTE LO MISMO ,CONTESTO LO Q ME DICEN.CHAU LA NACION",https://www.lanacion.com.ar/2180846-elisa-carrio-yo-no-pedi-renuncia-garavano,chel6242,,Política,"Elisa Carrió: ""Yo no pedí la renuncia de Garavano, fue una broma""",,,58,48
39447,False,18:30 11/10/2018,,534,1.0,"SEBASTIAN 1976 @ MI CONTESTACION DE HOY A TU RESPUESTA Q LA NACION NO ME PUBLICO ERA REFERIDA A LAS PALABRAS BURDAS DE CARRIO. ME LLAMO LA ATENCION Q NO LAS PUBLICARON.UN OFENDI A NADIE ,LO CONTRARIO. CONTESTATE A MI PEDIDO SIN SABER LO Q ESCRIBI.
TENGO BUEN HUMOR. SALUDOS.",https://www.lanacion.com.ar/2180846-elisa-carrio-yo-no-pedi-renuncia-garavano,chel6242,,Política,"Elisa Carrió: ""Yo no pedí la renuncia de Garavano, fue una broma""",,,277,229
